,Unnamed: 0,Zipcode,Year,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Zip,City,State,CountyName,Average,PerCapInc1213PctChange,PerCapInc1314PctChange,PerCapInc1415PctChange,PerCapInc1516PctChange
38147,80235,33138,2017,30151,41.2,43607,33507,7704,25.55139133,33138.0,Miami,FL,Miami-Dade County,265.6666666666667,-0.03814507398051248,0.03530559411698486,0.06639124447343625,0.10062529735607972
38153,80236,33139,2017,38154,40.3,50565,56638,5879,15.40860722,33139.0,Miami Beach,FL,Miami-Dade County,486.16666666666674,-0.038461538461538436,0.04363064008394546,0.08538277463854094,0.04272348309402507
38159,80237,33140,2017,22044,43.8,75257,59407,2151,9.757757213,33140.0,Miami Beach,FL,Miami-Dade County,446.16666666666674,-0.051401351501052406,-0.03725329907742614,0.10092188258127122,0.04357646540326132
38165,80238,33141,2017,40391,41.4,43439,31965,8092,20.03416603,33141.0,Miami Beach,FL,Miami-Dade County,273.6666666666667,0.03237185375711915,0.044098804100227706,0.030441452190216545,0.06050681487362719
38171,80239,33143,2017,32153,38.7,65581,50285,3511,10.91966535,33143.0,Glenvar Heights,FL,Miami-Dade County,262.8333333333333,0.03961475154588734,0.004899548556879685,0.03877107818088921,0.025395068560536194
38177,80240,33144,2017,29466,48.1,42306,21257,4750,16.12027421,33144.0,Miami,FL,Miami-Dade County,202.25,-0.006496546880486953,0.014786450662739314,0.03192848020434225,0.05642439243924402
38183,80241,33145,2017,32286,45.1,46856,26354,5123,15.86755869,33145.0,Miami,FL,Miami-Dade County,269.25,-0.0010417610290787138,-0.042666062117433734,0.06559628682390839,0.05635806035823809
38189,80242,33146,2017,15713,25.0,116536,50398,864,5.498631706,33146.0,Coral Gables,FL,Miami-Dade County,397.0,0.1269923920275391,0.034574809415026,0.05378851783853511,0.13311673023496717
38195,80243,33149,2017,13074,42.8,128563,79983,846,6.470858192000001,33149.0,Key Biscayne,FL,Miami-Dade County,691.9166666666665,0.02905408047550151,-0.028360439783148395,0.030126843004080417,0.0030625158187800317
38201,80244,33154,2017,14775,42.2,70848,46689,1666,11.27580372,33154.0,Bal Harbour,FL,Miami-Dade County,420.33333333333326,-0.06754032258064513,0.02360728075013796,0.06117038473973491,-0.06635793065626716
38207,80245,33155,2017,46324,42.7,60853,30319,5386,11.62680252,33155.0,Miami,FL,Miami-Dade County,233.8333333333333,0.008065147600031297,-0.008117135311480506,0.0409961235757077,0.09414729556909651
38213,80246,33156,2017,33923,41.6,107244,66291,2476,7.298882764,33156.0,Pinecrest,FL,Miami-Dade County,280.8333333333333,0.012178063029704589,0.04237053898057064,-0.007923757233548101,0.024448532301935444
38219,80247,33157,2017,69127,37.7,60325,24934,10544,15.2530849,33157.0,Village of Palmetto Bay,FL,Miami-Dade County,163.33333333333334,-0.05019231501580412,-0.004450503187522603,-0.015747080144985937,0.009411187037112745
38225,80248,33158,2017,6501,44.7,154868,73753,210,3.230272266,33158.0,Village of Palmetto Bay,FL,Miami-Dade County,227.0833333333333,-0.04280407657872176,0.13692087247253615,0.07390421509592504,0.12762836185819082
38231,80249,33160,2017,41045,49.1,50070,46999,5078,12.37178706,33160.0,Sunny Isles Beach,FL,Miami-Dade County,265.75,0.042896731786638664,0.026528460997891745,0.025115522847852123,-0.08479068408531243
38237,80250,33161,2017,56540,35.1,36051,16821,14811,26.19561372,33161.0,North Miami,FL,Miami-Dade County,155.33333333333334,0.0,0.018414254487646442,-0.01840650406504063,0.01106546514709783
38243,80251,33162,2017,47349,34.9,40932,17173,8407,17.75539082,33162.0,North Miami Beach,FL,Miami-Dade County,149.83333333333334,0.007677543186180413,-0.0031111111111110645,0.0054136679192409165,0.035221081971366974
38249,80252,33165,2017,57357,44.6,46844,21783,9748,16.99531008,33165.0,University Park,FL,Miami-Dade County,198.0833333333333,-0.015994719203818453,0.013261778213530029,0.012731717254023334,0.043196218445137324
38255,80253,33166,2017,24406,40.9,51738,25951,2911,11.9273949,33166.0,Miami Springs,FL,Miami-Dade County,197.0,-0.025656865167613896,-0.034320977217972004,-0.01256182430953734,0.08000886524822692
38261,80254,33169,2017,40106,35.0,41999,18332,7363,18.35884905,33169.0,Miami Gardens,FL,Miami-Dade County,131.0,0.012364926616848626,-0.009664914237162092,-0.01726634135878602,-0.012276968407267996
38267,80255,33170,2017,14399,33.3,41207,15964,3637,25.25869852,33170.0,Goulds,FL,Miami-Dade County,133.08333333333334,-0.011260285838025075,-0.05018459420561916,0.05158442585150547,-0.041536148352336766
38273,80256,33172,2017,43085,40.3,44368,20103,6406,14.86828363,33172.0,Fountainbleau,FL,Miami-Dade County,158.5,-0.03487669854051334,-0.014652969703290442,0.030218035563082113,0.0013355935686032439
38279,80257,33173,2017,31824,43.2,65482,31526,3235,10.16528406,33173.0,Kendall,FL,Miami-Dade County,186.66666666666663,0.0115231032515688,0.04537935183096464,0.022909548642330524,0.06314605161381048
38285,80258,33174,2017,34162,41.6,46390,19333,4717,13.80773959,33174.0,Fountainbleau,FL,Miami-Dade County,177.83333333333337,-0.018204385601985895,0.042441755463247244,0.01726726726726735,0.061822310530797564
38291,80259,33175,2017,54144,44.2,51582,23148,8606,15.8946513,33175.0,Tamiami,FL,Miami-Dade County,180.66666666666663,-0.0016807529773338326,0.02458030689306856,0.001877934272300541,0.05688847235238992
38297,80260,33176,2017,52828,41.9,67866,36325,4443,8.410312713,33176.0,Kendall,FL,Miami-Dade County,181.66666666666663,0.0007132667617688604,0.013666367101552668,0.0076429226536227635,0.07302791262135933
38303,80261,33177,2017,58683,39.2,55444,19210,7595,12.94241944,33177.0,South Miami Heights,FL,Miami-Dade County,158.66666666666666,-0.013667425968109326,0.022764764104256097,-0.023064516129032264,0.0346155962797865
38309,80262,33178,2017,49430,35.4,78690,28718,6471,13.09124014,33178.0,Doral,FL,Miami-Dade County,196.91666666666663,-0.015804963121752724,0.035772297696397004,-0.012046904515807144,0.004689923878927749
38315,80263,33179,2017,45094,39.8,44241,24718,6893,15.28584734,33179.0,Ives Estates,FL,Miami-Dade County,113.83333333333331,-0.05300426518696422,0.020770475315929904,0.022061343385880727,0.004861896978079594
38321,80264,33180,2017,31878,47.5,65374,49016,2819,8.843089277999999,33180.0,Aventura,FL,Miami-Dade County,268.25,0.012572643194717736,-0.03729426740213049,0.05841007678211052,-0.0060271330571810555
38327,80265,33181,2017,19462,38.5,44305,29702,3318,17.04860754,33181.0,North Miami,FL,Miami-Dade County,171.58333333333334,0.06527515692994945,0.01962981707757927,0.07892217691898606,-0.007952416943248664
38333,80266,33182,2017,18173,40.6,70500,22182,1455,8.006383096,33182.0,Tamiami,FL,Miami-Dade County,179.58333333333337,-0.032011256705654745,-0.09107840465158534,-0.00604727872457389,0.08045052292839894
38339,80267,33183,2017,39100,41.2,53546,23740,5306,13.57033248,33183.0,Kendale Lakes,FL,Miami-Dade County,166.83333333333334,-0.0160335364536065,-0.012956781447645782,-0.013883326658657102,0.03754343215558875
38345,80268,33184,2017,22896,47.2,50493,21828,2832,12.36897275,33184.0,Tamiami,FL,Miami-Dade County,163.91666666666666,-0.06553079947575358,0.01716883493736998,0.027054012932673954,-0.012267950557844576
38351,80269,33185,2017,31647,39.1,80429,27562,2598,8.209308939,33185.0,Kendall West,FL,Miami-Dade County,167.33333333333334,-0.011462435182658215,0.0012226385328337752,0.02209879461120301,0.0010020426253516401
38357,80270,33186,2017,71260,38.8,64907,26278,7323,10.27645243,33186.0,The Crossings,FL,Miami-Dade County,168.91666666666666,-0.02219134875337936,-0.02177335739794939,-0.0272434639240009,0.025423728813559254
38363,80271,33187,2017,18613,39.4,74902,25319,1330,7.145543437000001,33187.0,Richmond West,FL,Miami-Dade County,151.25,0.009965928449744421,-0.00042169182761242485,0.009238947013162413,0.022070810517075712
38369,80272,33189,2017,27231,36.4,53438,22243,4183,15.36116926,33189.0,Cutler Bay,FL,Miami-Dade County,148.25,-0.007936507936507908,-0.02942857142857147,-0.022912373663036,0.06377102686417269
38375,80273,33190,2017,15802,32.4,59123,21628,1967,12.44779142,33190.0,Cutler Bay,FL,Miami-Dade County,135.08333333333334,0.01583396699020434,-0.022235920919378316,-0.029271368098712114,-0.03400445351642234
38381,80274,33193,2017,51417,40.2,54132,21690,6980,13.57527666,33193.0,Kendall West,FL,Miami-Dade County,160.75,0.023273696621725515,-0.013275887981564094,0.012845247766043899,0.03148027470048631
38387,80275,33196,2017,49857,36.5,73382,25631,4548,9.122089175,33196.0,The Hammocks,FL,Miami-Dade County,161.5,-0.002442619498841836,0.01528264448853811,-0.019418686847685995,0.044864727334407606
38393,80276,33301,2017,14144,43.2,85219,78780,1361,9.622454751,33301.0,Fort Lauderdale,FL,Broward County,334.5,0.09077177473208886,0.015596985554567677,-0.009128356752256983,0.07623448295841362
38399,80277,33304,2017,18558,39.7,50040,45069,3646,19.64651363,33304.0,Fort Lauderdale,FL,Broward County,271.1666666666667,-0.038284583661112315,0.02005304513794215,0.07246306376360812,0.027280554674400603
38405,80278,33305,2017,12369,51.0,62995,56585,1310,10.59099361,33305.0,Fort Lauderdale,FL,Broward County,283.3333333333333,-0.14631772466745974,0.05379613208343881,-0.01498637602179842,0.06785452770319744
38411,80279,33306,2017,3380,51.1,67180,57679,179,5.295857988,33306.0,Fort Lauderdale,FL,Broward County,282.0833333333333,-0.10397491655709512,0.04857046103236429,-0.0002153018069973589,-0.1614188368122318
38417,80280,33308,2017,27141,56.8,61917,65669,2156,7.943701411,33308.0,Fort Lauderdale,FL,Broward County,264.0,0.03122548550655324,0.056960498729057285,0.03630171853880326,0.029406284407554883
38423,80281,33309,2017,40183,38.9,49872,22272,7769,19.33404674,33309.0,Oakland Park,FL,Broward County,140.0,-0.05825656772432619,-0.024318449415813737,0.007055001160362062,-0.0019818408074848692
38429,80282,33312,2017,53365,37.1,50603,26269,9681,18.14110372,33312.0,Fort Lauderdale,FL,Broward County,175.91666666666663,0.008661001097873378,0.01463355639764563,-0.020898724621558284,0.06845757415899034
38435,80283,33313,2017,62625,33.4,35760,15246,16485,26.32335329,33313.0,Lauderhill,FL,Broward County,67.0,-0.007527079126124492,-0.039955604883462836,-0.004881181759794462,-0.010584742480960418
38441,80284,33314,2017,25243,34.5,41936,20438,5231,20.72257656,33314.0,Davie,FL,Broward County,154.91666666666666,-0.013226827117589046,-0.021288898233809972,0.025994951393737642,0.00984138616971153
38447,80285,33315,2017,14110,43.1,58502,35366,2816,19.95747697,33315.0,Fort Lauderdale,FL,Broward County,223.0,-0.019168049436402157,-0.11276397153190998,0.0442829903346702,0.09579726113647102
38453,80286,33316,2017,9689,50.5,53333,61713,1226,12.65352462,33316.0,Fort Lauderdale,FL,Broward County,349.0,-0.02536478686408772,0.0041750197715693105,-0.05555148540239574,0.0873848540676816
38459,80287,33317,2017,37678,39.5,66468,30071,5858,15.54753437,33317.0,Plantation,FL,Broward County,170.0,0.03170758161900289,-0.00564199607513316,0.007224669603524303,0.0342897130860742
38465,80288,33319,2017,46533,43.1,42613,23537,6695,14.38763888,33319.0,Lauderhill,FL,Broward County,79.83333333333333,-0.040887494006364156,-0.0008180702631459535,-0.007095747100295702,0.019011406844106515
38471,80289,33321,2017,48037,47.0,45010,25409,5347,11.13100319,33321.0,Tamarac,FL,Broward County,136.83333333333334,0.009245113017589235,-0.01277025191165626,-0.02697177007155771,0.018385324066591213
38477,80290,33322,2017,39060,49.0,48420,29929,4635,11.86635945,33322.0,Sunrise,FL,Broward County,123.83333333333331,-0.03265526431197918,0.022284219703574637,-0.023435900934706932,0.04970831732280723
38483,80291,33323,2017,21774,37.4,87163,34944,946,4.344631212,33323.0,Sunrise,FL,Broward County,187.5,-0.009823669775945953,0.04788432648973462,-0.024281703601935378,0.06360770149070993
38489,80292,33324,2017,47588,38.4,63420,37107,4596,9.657896949,33324.0,Plantation,FL,Broward County,156.41666666666666,0.010413908745918299,0.014499082889335213,-0.008839144784043573,0.05174161044676717
38495,80293,33325,2017,29412,38.3,77357,35027,2998,10.19311846,33325.0,Davie,FL,Broward County,193.0833333333333,0.002604731929672255,0.013453746945844891,0.048980712890625,0.02481598929392259
38501,80294,33326,2017,33465,40.8,83160,36249,2566,7.667712535,33326.0,Weston,FL,Broward County,189.5833333333333,-0.03149005874378674,-0.017000554048931305,0.025333728863838667,0.004484434671913062
38507,80295,33327,2017,23323,39.1,106526,44516,1957,8.390858809,33327.0,Weston,FL,Broward County,215.41666666666663,0.04027938944925458,-0.019413518673445318,-0.0533120406020301,-0.02352397458116695
38513,80296,33328,2017,29310,39.4,84712,37962,2295,7.830092119,33328.0,Davie,FL,Broward County,185.0,0.026257219326665693,0.01249073489444652,0.004771975489398672,-0.006449349668087856
38519,80297,33330,2017,15187,43.4,112917,51846,771,5.076710343999999,33330.0,Cooper City,FL,Broward County,198.16666666666663,-0.008363176291467433,-0.016067296671928744,0.072989010989011,0.02900391225087562
38525,80298,33331,2017,24948,40.9,107192,44270,1185,4.74987975,33331.0,Weston,FL,Broward County,201.5833333333333,-0.026086103756006618,-0.028849058503675362,0.042277982269687486,-0.006043423114228119
38531,80299,33332,2017,11147,39.8,128601,52334,666,5.974701712999999,33332.0,Weston,FL,Broward County,209.5833333333333,0.06356826865071374,0.08725450807080559,-0.055276600369525086,-0.012493672633564934
38537,80300,33334,2017,29680,43.3,50658,31609,5239,17.65161725,33334.0,Oakland Park,FL,Broward County,210.16666666666663,0.014868845560387145,-0.011368348306841747,0.028974869805319603,0.008525815217391264
38543,80301,33351,2017,35019,34.9,54438,23175,4302,12.2847597,33351.0,Sunrise,FL,Broward County,147.91666666666666,-0.04912618111882261,-0.010816514971639601,-0.005956349735520283,-0.005992040423914546
38549,80302,33401,2017,27477,39.1,46571,34442,5032,18.31349856,33401.0,West Palm Beach,FL,Palm Beach County,194.0,-0.015142942723067154,0.07089753987564196,0.08371726096560428,0.01266633666249306
38555,80303,33403,2017,12539,38.6,43720,21150,2274,18.1354175,33403.0,Lake Park,FL,Palm Beach County,137.0,0.013013633330155372,-0.038351136417109744,0.037825406146016816,0.012730444622565784
38561,80304,33405,2017,20555,39.4,46382,29970,4992,24.28606179,33405.0,West Palm Beach,FL,Palm Beach County,195.91666666666663,0.07906480786698777,-0.008491014895875226,0.02646635413975118,0.05390535097813576
38567,80305,33406,2017,25441,36.7,57219,28071,2807,11.03337133,33406.0,Lake Clarke Shores,FL,Palm Beach County,149.08333333333334,0.016671100469983102,0.023593545573484587,-0.04469345149333215,0.13834626705913844
38573,80306,33407,2017,30218,35.1,37102,20710,7669,25.37891323,33407.0,West Palm Beach,FL,Palm Beach County,117.83333333333331,0.009713835652402247,-0.019292771710868406,-0.03536772893578666,0.07008575197889177
38579,80307,33408,2017,17903,56.6,66796,55770,1217,6.797743395,33408.0,North Palm Beach,FL,Palm Beach County,216.25,-0.05250653836171615,0.01807876272150688,0.03568102324233702,0.07975460122699385
38585,80308,33409,2017,32693,33.5,45459,21716,7607,23.26797785,33409.0,West Palm Beach,FL,Palm Beach County,116.66666666666669,-0.07518104015799865,0.009491268033409161,-0.022893945092139933,0.06139042578782772
38591,80309,33410,2017,35904,46.0,66682,45235,2555,7.116198752000001,33410.0,Palm Beach Gardens,FL,Palm Beach County,197.5833333333333,-0.011157468113005109,0.04793017817103462,-0.018658690900724695,0.018591456838749076
38597,80310,33411,2017,70441,41.5,67548,33346,5330,7.566616033,33411.0,Royal Palm Beach,FL,Palm Beach County,147.25,0.038384742495180424,0.003978384112986122,0.0315028233662451,0.03940839389185902
38603,80311,33412,2017,14140,49.0,86023,44409,833,5.891089109,33412.0,West Palm Beach,FL,Palm Beach County,168.0,-0.0033528407705437635,-0.06028911044508334,0.038055977435452304,-0.047362260680545054
38609,80312,33413,2017,16457,34.2,58814,24989,1490,9.053898037,33413.0,Greenacres,FL,Palm Beach County,139.75,-0.053050397877984046,0.03881552621048412,0.016034283513097103,0.05592152030709441
38615,80313,33414,2017,60452,40.4,81949,35955,5006,8.280950175,33414.0,Wellington,FL,Palm Beach County,163.33333333333334,-0.012673825030804386,0.013193082545908341,-0.014370344301718574,0.035497500595096376
38621,80314,33415,2017,50843,36.5,38750,17886,11029,21.69226836,33415.0,Greenacres,FL,Palm Beach County,110.08333333333331,-0.046432423227564246,0.016786713494850947,0.006030091914993374,-0.014373836126629458
38627,80315,33417,2017,32707,43.2,33880,20429,7158,21.88522335,33417.0,Century Village,FL,Palm Beach County,74.66666666666667,-0.04694445801377556,-0.018759610456176357,-0.014625992478060956,0.04193172179813409
38633,80316,33418,2017,39226,52.0,86445,60826,2420,6.169377454,33418.0,Palm Beach Gardens,FL,Palm Beach County,186.75,-0.04968621122467276,0.011736070491896067,0.0011189645847708984,0.05912706544214896
38639,80317,33426,2017,23009,41.3,54990,28551,2390,10.38723978,33426.0,Boynton Beach,FL,Palm Beach County,135.41666666666666,-0.015740166701109004,0.02984917941001508,-0.002004757050628636,-0.01916856763474173
38645,80318,33428,2017,41069,40.1,65041,30583,4631,11.27614502,33428.0,Boca Raton,FL,Palm Beach County,166.66666666666666,-0.023959390862944185,0.009916094584286883,-0.008617138148860226,0.007480001385185453
38651,80319,33431,2017,19720,38.9,64096,44046,1581,8.017241379,33431.0,Boca Raton,FL,Palm Beach County,233.91666666666663,-0.06291911782506598,0.0726981502531776,-0.030273108231780754,0.034372283621010746
38657,80320,33432,2017,19894,53.4,64599,72996,2202,11.06866392,33432.0,Boca Raton,FL,Palm Beach County,326.9166666666667,-0.01541707237909773,0.03710418841455598,0.04769640996662483,0.1008933086128434
38663,80321,33433,2017,41433,50.1,59226,41461,3643,8.792508387,33433.0,Boca Raton,FL,Palm Beach County,169.08333333333334,-0.009827752947018986,0.002771691787873287,0.021375171106665203,-0.0003350515463917958
38669,80322,33434,2017,20497,60.1,56228,50627,1442,7.035175879,33434.0,Boca Raton,FL,Palm Beach County,112.08333333333331,-0.040932092719556,-0.01627590315305727,0.023660704630490637,0.06099596458980372
38675,80323,33435,2017,35264,43.6,43857,29262,7724,21.90335753,33435.0,Boynton Beach,FL,Palm Beach County,132.25,0.005976974607886376,0.019140282319164204,0.015924563737381714,0.08072405160793372
38681,80324,33436,2017,44143,46.9,53919,31857,4872,11.03685749,33436.0,Boynton Beach,FL,Palm Beach County,138.75,-0.032596974458514394,-0.0017197999936303665,-0.017961397352049824,-0.012247417321811449
38687,80325,33437,2017,38222,67.5,60028,41768,2712,7.095390089,33437.0,Boynton Beach,FL,Palm Beach County,150.91666666666666,0.044262843755229486,-0.0088138671509842,0.05144027377327487,0.03416196822142492
38693,80326,33440,2017,20004,36.0,35989,19401,5486,27.4245151,33440.0,Clewiston,FL,Hendry County,76.16666666666667,0.1054990634198556,0.041875945537064974,-0.026892025323807855,0.11083920257848878
38699,80327,33441,2017,27214,42.7,43670,28073,5136,18.87263908,33441.0,Deerfield Beach,FL,Broward County,184.0,0.009766436705178183,0.05021196032431985,0.008464944938668229,0.03579061904946945
38705,80328,33442,2017,28295,50.0,45446,28729,3264,11.535607,33442.0,Deerfield Beach,FL,Broward County,109.58333333333331,-0.00903666402235026,-0.01945633636142141,-0.028503478631265122,0.006028718623259932
38711,80329,33444,2017,23688,40.1,50677,28447,5148,21.7325228,33444.0,Delray Beach,FL,Palm Beach County,169.58333333333334,-0.06682979048784221,0.00700589970501464,0.07099556531998852,0.0375702780732412
38717,80330,33445,2017,31494,47.4,51113,32117,4558,14.47259796,33445.0,Delray Beach,FL,Palm Beach County,128.16666666666666,0.0011081162024557667,-0.016932419900080764,0.008825050972277149,-0.04458387378962925
38723,80331,33446,2017,24302,67.7,53546,59843,2038,8.386141058,33446.0,Delray Beach,FL,Palm Beach County,126.08333333333331,0.03850873852143377,0.00156880322725228,0.06055859557761556,0.09452201933404947
38729,80332,33449,2017,11584,45.9,108415,46086,1055,9.107389503,33449.0,Wellington,FL,Palm Beach County,153.25,0.09187625514009756,-0.07700729127892969,0.010817478768325728,0.05728702182586254
38735,80333,33455,2017,22741,56.7,52988,45354,2272,9.990765578,33455.0,Hobe Sound,FL,Martin County,166.25,0.03339598836161395,0.04833806747396219,-0.03479583590816182,0.03957153410490033
38741,80334,33458,2017,54945,40.5,78826,46085,4602,8.375648376000001,33458.0,Jupiter,FL,Palm Beach County,196.75,0.007455658452362179,0.0298356313780479,0.019465456379223367,0.09029976256430561
38747,80335,33460,2017,32617,35.7,35915,20150,9183,28.15403011,33460.0,Lake Worth,FL,Palm Beach County,143.0,-0.03173766343315054,0.024392899923772138,0.06920378441586061,-0.012378206402863356
38753,80336,33461,2017,46890,35.0,38890,18209,9684,20.65259117,33461.0,Palm Springs,FL,Palm Beach County,110.5,-0.05590678071154087,0.04438025210084029,0.009429218003520257,0.04240876821521988
38759,80337,33462,2017,33228,42.5,49843,28658,4885,14.701456599999998,33462.0,Lantana,FL,Palm Beach County,150.33333333333334,-0.027207147826723843,-0.012346608446886953,-0.014101684579617357,0.04151847842894707
38765,80338,33463,2017,60934,34.4,52189,20835,10259,16.83624906,33463.0,Greenacres,FL,Palm Beach County,131.0,-0.03961602183023094,0.014308184078339892,-0.011405132309539323,0.004857562111015623
38771,80339,33467,2017,52293,48.9,67011,35499,3334,6.375614327,33467.0,Greenacres,FL,Palm Beach County,148.25,-0.04557656395891685,0.011097523693060163,0.0007861397514588031,0.06377836188404484
38777,80340,33469,2017,15643,55.2,72737,56280,835,5.337850796000001,33469.0,Tequesta,FL,Palm Beach County,214.3333333333333,-0.03242432563739672,0.05125966030651008,-0.039311376001993636,0.08650915457945141
38783,80341,33470,2017,25791,41.1,82265,33071,2635,10.21674227,33470.0,Loxahatchee Groves,FL,Palm Beach County,169.25,0.07502853145823352,-0.021951303037567205,0.02363445378151252,0.09964084145715746
38789,80342,33471,2017,7438,41.3,37478,16787,1291,17.35681635,33471.0,Moore Haven,FL,Glades County,63.75,-0.011006633136525945,0.01953125,0.006506180871828304,0.05616605616605619
38795,80343,33472,2017,19979,54.5,72633,40984,896,4.484708943999999,33472.0,Boynton Beach,FL,Palm Beach County,154.75,-0.053585175409655794,-0.030299509049182216,0.05937687237866984,0.08297042022510048
38801,80344,33473,2017,10777,35.8,138661,48003,291,2.700194859,33473.0,Boynton Beach,FL,Palm Beach County,182.5,0.09337886304576593,-0.02606509398754686,-0.02978783478541469,0.00037416592179928543
38807,80345,33477,2017,14253,65.5,77578,68812,961,6.742440188,33477.0,Jupiter,FL,Palm Beach County,248.25,-0.028632637086474677,-0.0032374812678485076,-0.04050776540670875,-0.0021286345696166498
38813,80346,33478,2017,12696,46.7,100994,45803,500,3.938248267,33478.0,Jupiter,FL,Palm Beach County,197.3333333333333,0.020895522388059806,0.08218361437574528,0.02683560242386096,0.044349070100142995
38819,80347,33480,2017,10008,68.2,100139,140058,667,6.664668265,33480.0,Palm Beach,FL,Palm Beach County,424.0,-0.029686363936810123,0.010814124779672918,0.10792778980532236,0.06176199998479337
38825,80348,33483,2017,11809,57.1,74258,82772,1187,10.05165552,33483.0,Delray Beach,FL,Palm Beach County,363.41666666666674,-0.04178079213947217,-0.012961282516636419,0.029112973660420094,-0.009782171731459233
38831,80349,33484,2017,25134,68.6,37671,35481,3001,11.94000159,33484.0,Delray Beach,FL,Palm Beach County,104.75,-0.0048135141680794025,-0.0210202902077693,0.045677708035547715,0.004368239629145343
38837,80350,33486,2017,24672,43.3,79941,43432,2137,8.661640726,33486.0,Boca Raton,FL,Palm Beach County,224.3333333333333,-0.0049773530436514335,-0.025436446400880386,0.058308738611574595,0.007008269272740453
38843,80351,33487,2017,19080,55.1,79987,58549,1096,5.744234801,33487.0,Boca Raton,FL,Palm Beach County,227.91666666666663,-0.03157098495103117,0.0841932168550874,0.02113904371895492,0.0519856668090084
38849,80352,33496,2017,22124,58.0,87510,70119,1584,7.1596456339999985,33496.0,Boca Raton,FL,Palm Beach County,175.5,0.07799043859210775,-0.048288650235648656,0.050511446663419335,0.010540795350922005
38855,80353,33498,2017,13953,47.8,100195,47993,662,4.744499391000001,33498.0,Boca Raton,FL,Palm Beach County,178.16666666666663,0.08840556678093847,0.00496443545190961,0.07362128728284101,-0.05991184317364573
38861,80354,33510,2017,27899,39.6,57397,25782,3754,13.45567942,33510.0,Brandon,FL,Hillsborough County,109.5,-0.03252343600535679,-0.012378880759343458,0.01461637033477503,0.0368630856060308
38867,80355,33511,2017,58401,35.7,58090,27791,6213,10.63851646,33511.0,Brandon,FL,Hillsborough County,114.25,-0.010052179251074267,0.008410200759630948,0.014105077059072268,0.04801788827408471
38873,80356,33513,2017,11995,44.8,38362,18847,1628,13.5723218,33513.0,Bushnell,FL,Sumter County,70.08333333333333,0.02248080906543204,-0.010248465709348786,0.017337908614773356,0.03260547961417837
38879,80357,33523,2017,17489,41.0,42605,21681,3064,17.51958374,33523.0,Ridge Manor,FL,Hernando County,76.33333333333333,0.026172417476765242,-0.005257130959816836,0.02490712155303232,0.040843416551794576
38885,80358,33525,2017,19867,45.2,50654,26591,3143,15.82020436,33525.0,Dade City,FL,Pasco County,105.75,0.002509314880997593,-0.01926577669902918,0.027300850734725435,0.002823157419257649
38891,80359,33527,2017,15129,37.3,57045,23633,3483,23.02201071,33527.0,Dover,FL,Hillsborough County,112.0,-0.026550832153838688,0.03103534720481327,0.07999416455942421,0.08609122427844573
38897,80360,33534,2017,16570,30.7,47948,18146,3032,18.29812915,33534.0,Gibsonton,FL,Hillsborough County,96.5,0.06602475928473184,0.039262672811059884,-0.03275393165425089,0.06020782396088009
38903,80361,33540,2017,8515,53.7,35027,23277,1583,18.59072225,33540.0,Zephyrhills,FL,Pasco County,100.66666666666669,0.020008093161278717,-0.0022480825178524677,0.012944554892865057,-0.0058007676203768455
38909,80362,33541,2017,19625,60.8,39133,24785,2935,14.95541401,33541.0,Zephyrhills,FL,Pasco County,101.83333333333331,0.013721725284503439,0.016030675413471362,0.01373164188605469,0.06144875532630634
38915,80363,33542,2017,20387,55.6,32003,22129,4256,20.87604846,33542.0,Zephyrhills,FL,Pasco County,88.41666666666669,-0.011256212844751978,0.05697107091814102,0.0733435911782534,-0.05564726324934843
38921,80364,33543,2017,25521,38.5,76560,32255,1832,7.1784021,33543.0,Wesley Chapel,FL,Pasco County,116.66666666666669,-0.023425575685181443,-0.00010192987224788563,-0.007781440076115365,0.04352739726027388
38927,80365,33544,2017,25720,37.9,78629,33585,1706,6.632970451,33544.0,Wesley Chapel,FL,Pasco County,119.91666666666669,-0.00920847046308304,0.0333512280230841,0.014059354503539234,0.03365246069610328
38933,80366,33545,2017,17601,33.6,75828,28188,1038,5.897392194,33545.0,Wesley Chapel,FL,Pasco County,112.0,0.011388815031463162,0.010647154186566254,0.042660192491112525,0.08182952182952175
38939,80367,33547,2017,24707,36.1,96494,39514,1537,6.220909054,33547.0,Riverview,FL,Hillsborough County,128.08333333333334,-0.05339315759955132,0.03708970257139477,0.0076268281535649685,0.051424521615875296
38945,80368,33548,2017,6670,45.3,96981,44455,356,5.337331334,33548.0,Lutz,FL,Hillsborough County,137.5,0.041174298375184604,0.03650596610341239,-0.05406462335630835,0.06681825228670357
38951,80369,33549,2017,16931,43.3,69438,34404,1395,8.239324316,33549.0,Lutz,FL,Hillsborough County,126.91666666666669,0.06577916992952226,0.00897012000979669,0.01022544527717928,-0.02604072805910973
38957,80370,33556,2017,22535,43.3,100110,46812,890,3.949412026,33556.0,Odessa,FL,Hillsborough County,149.66666666666666,0.043404941711269185,0.015131286159323576,0.013198274071852145,0.012889708729020066
38963,80371,33558,2017,22113,41.3,74380,38477,1024,4.630760186,33558.0,Lutz,FL,Hillsborough County,139.33333333333334,0.01679372134237256,-0.04105571847507328,0.032715942530725295,0.053749022237121524
